Week,Cut_Off,Row_Index,Item_ID,Qty,Col4,Note,Requested_By,Date_Shipped,Transfer_Reason,Shipment_Status
9/18/23,9/18/23,15,D-03057,250cs,,Urgent from wk 9/18,JD,,,
9/18/23,9/18/23,16,D-03063,125cs,,Urgent from wk 9/18,JD,,,
9/18/23,9/18/23,17,F-11078,8 CASES,,URGENT ! from wk 9/18,GC,,,
9/18/23,9/18/23,18,C-70530,1 PALLET (45cs/plt),,"from wk 9/18, duplicate",GC,,,
9/18/23,9/18/23,19,C-70123,2 PALLETS (45cs/plt),,"from wk 9/18, duplicate",GC,,,
9/18/23,9/18/23,20,D-03071,60 cases,,Urgent,HL,,,
9/25/23,9/25/23,1,A-61150,150 cs,,"Urgent, overload from wk 9/11",SYS,,,
9/25/23,9/25/23,2,J-40032,2 PLTS (28cs/plt),,"Urgent, date: 06012024",WYL,,,
9/25/23,9/25/23,3,#6106,4 plts ,, pkg materials,SYS,,,
9/25/23,9/25/23,4,D-03009,50cs,,,SYS,,,
9/25/23,9/25/23,5,PL#5538050,"F-96030, 16 tins",,,WYL,,,
10/2/23,10/2/23,1,J-40132,100cs,,,SYS,,,
10/2/23,10/2/23,2,Seirogan display box,1 cs,,to Mike & XiuZhen,AWC,,,
10/2/23,10/2/23,3,D-03001A,1 pallet (125 cases),,,GC,,,
10/2/23,10/2/23,4,C-70123,2 PALLETS (45 CASES/Pallet),,,GC,,,
10/2/23,10/2/23,5,C-70530,1 PALLET (45  cases/pallet),,,GC,,,
10/2/23,10/2/23,6,D-03001A,1 PALLET (125 CASES),,duplicate,GC,,,
10/2/23,10/2/23,7,C-70050,3 Pallets (28 cases/pallet),,,,,,
10/2/23,10/2/23,8,C-70113,1 Pallet (42 cases/pallet),,,GC,,,
10/2/23,10/2/23,9,C-70430,2 pallets (45 cases/pallet),,,,,,
10/2/23,10/2/23,10,C-70530,1 pallet (45cs/plt),,duplicate,GC,,,
10/2/23,10/2/23,11,#6119,1 plts,,pkg materials,SYS,,,
10/2/23,10/2/23,12,D-60023,6 CASES,,,GC,,,
10/2/23,10/2/23,13,D-18206,2 PALLETS (136 CASES/PALLET),,,,,,
10/2/23,10/2/23,14,D-14106,2 PALLETS (136 CASES/PALLET),,,GC,,,
10/2/23,10/2/23,15,M-94306,50 CASES,,,GC,,,
10/9/23,10/9/23,1,D-13106,2 PALLETS (136 CASES/PALLET),,,GC,,,
10/9/23,10/9/23,2,D-13306,1 PALLET (136 CASES/PALLET),,,GC,,,
10/9/23,10/9/23,3,D-13206,2 PALLETS (136 CASES/PALLET),,,GC,,,
10/9/23,10/9/23,4,D-15206,2 PALLETS (136 CASES/PALLET),,,GC,,,
10/9/23,10/9/23,5,C-70021,2 1 Pallets (42 cases/pallet),,,GC,,,
10/9/23,10/9/23,6,C-70330,2 1 pallets (45 cases/pallet),,,GC,,,
10/9/23,10/9/23,7,A-61012,3 Pallets (30 Cases/Pallet) ,,,GC,,,
10/9/23,10/9/23,8,#6119,7 cs,,P-AGZF,AWC,,,
10/9/23,10/9/23,9,Mouse,1 cs,,to Marcus,EH,,,
10/9/23,10/9/23,10,D-02060,60 Cases,,,GC,,,
10/9/23,10/9/23,11,D-18220N,20 Cases,,,GC,,,
10/9/23,10/9/23,12,F-04130,4 pallets (50cs/plt),,,HL ,,,
10/9/23,10/9/23,13,K-83030,60cs,,,SYS,,,
10/9/23,10/9/23,14,D-13020N,20 CASES,,,GC,,,
10/9/23,10/9/23,15,D-15106,2 PALLETS (136 CASES/PALLET),,,GC,,,
10/9/23,10/9/23,16,D-60017,20 cases,,,GC,,,
10/16/23,10/16/23,1,T-42101,70 cases,,Urgent,HL,,,
10/16/23,10/16/23,2,T-32206,5 pallets ,,Urgent,HL,,,
10/16/23,10/16/23,3,A-61117,135cs (45cs/plt) 3 plts,,URGENT,SYS,,,
10/16/23,10/16/23,4,S-06011,2 Pallets (64 cases/pallet),,URGENT ,GC,,,
10/16/23,10/16/23,5,S-06021,2 Pallets (64 cases/pallet),,ASAP,GC,,,
10/16/23,10/16/23,6,j-63041,95cs (2 plts),,Urgent,JD,,,
10/16/23,10/16/23,7,j-63004,5plts(180cs) 4plts (144cs),,Urgent,JD,,,
10/16/23,10/16/23,8,j-63014,4plts(144cs) 4plts (144cs),,Urgent,JD,,,
10/16/23,10/16/23,9,j-63024,5plts(180cs) 3plts (108cs),,Urgent,JD,,,
10/16/23,10/16/23,10,C-70021,1 Pallets (42 cases/pallet),,,,,,
10/16/23,10/16/23,11,C-70330,1 pallets (45 cases/pallet),,,,,,
10/16/23,10/16/23,12,F-76010,180cs (3plts) 60cs (1plt),,,SYS,,,
10/16/23,10/16/23,13,F-76050,630cs (10plts) 126cs (2plts),,can go separate runs,SYS,,,
10/16/23,10/16/23,14,J-40132,300cs (7.5plt) 125cs (5plts),,,SYS,,,
10/16/23,10/16/23,15,J-40132,210cs (35cs/plt?) (6 plts?),,"*new lot, moved to wk 10/23",SYS,,,
10/16/23,10/16/23,16,S-06031,2 Pallets (72 cases/pallet),,,GC,,,
10/16/23,10/16/23,17,C-70121,2 PALLETS (45 CASES/PALLET),,,,,,
10/16/23,10/16/23,18,C-70113,2 PALLETS (42 CASES/PALLET),,,GC,,,
10/16/23,10/16/23,19,C-70214,6 CASES,,,GC,,,
10/16/23,10/16/23,20,T-42208,30 cases ,,,HL,,,
10/16/23,10/16/23,21,F-04075,1 pallets (128 cs),,,HL,,,
10/16/23,10/16/23,22,D-15220N,20 CASES,,,GC,,,
10/16/23,10/16/23,23,D-18120N,12 CASES,,,GC,,,
10/16/23,10/16/23,24,D-19206,1 PALLET (136 CASES/PALLET),,,,,,
10/16/23,10/16/23,25,D-04037,2 PALLETS (36 CASES/PALLET),,,,,,
10/16/23,10/16/23,26,D-17106,1 PALLET (136 CASES/PALLET),,,,,,
10/23/23,10/23/23,1,D-03073,50 cases ,,Urgent,HL,,,
10/23/23,10/23/23,2,T-32300,2 pallets ,,Urgent,HL,,,
10/23/23,10/23/23,3,J-63004,1plt (36cs/plt),,Urgent,JD,,,
10/23/23,10/23/23,4,J-63024,2plt (36cs/plt),,Urgent,JD,,,
10/23/23,10/23/23,5,F-04005,3 pallets (70cs/plt),,Urgent,HL,,,
10/23/23,10/23/23,6,F-04006,2 pallets (70cs/plt),,Urgent,HL,,,
10/23/23,10/23/23,7,T-44020N,70 cases,,Urgent,HL,,,
10/23/23,10/23/23,8,F-76010,120cs (2plt),,fr wk 10/16,SYS,,,
10/23/23,10/23/23,9,F-76050,504cs (8plts),,fr wk 10/16,SYS,,,
10/23/23,10/23/23,10,J-40032,180cs (2.5plts) 28 cs,,"*new lot, fr wk 10/16",SYS,,,
10/23/23,10/23/23,10,J-40032,152 cs 84 cs,,"*new lot, fr wk 10/16",,,,
10/23/23,10/23/23,11,J-40132,175cs (25cs/plt) 7 plts 6 plts,,"*new lot, fr wk 10/16",SYS,,,
10/23/23,10/23/23,12,T-32206,8 pallets (100cs/plt) 640 cs,,,HL,,,
10/23/23,10/23/23,13,Order#5541170,2 pallet (96cs + 26bx),,,EY,,,
10/23/23,10/23/23,14,M-41066,1 pallet (133 cases/Pallet),,,VL,,,
10/23/23,10/23/23,15,AC-B6ML 60bag,#6153,,,Xiuzhen,,,
10/23/23,10/23/23,16,AC-M44 48bag,#6153,,,Xiuzhen,,,
10/23/23,10/23/23,17,AC-SL4 96bx,#6153,,,Xiuzhen,,,
10/23/23,10/23/23,18,M-70081 120bx 60 bx,#6153,,"only 60bx sent, 60 bx next week",Xiuzhen,,,
10/23/23,10/23/23,19,AC-B3SL5 120 bag,#6153,,,Xiuzhen,,,
10/30/23,10/30/23,1,J-40032,68 cs 56 cs (28cs/plt),,"*new lot, fr wk 10/23",SYS,,,
10/30/23,10/30/23,2,J-40132,1 plt (25cs/plt),,"*new lot, fr wk 10/23",SYS,,,
10/30/23,10/30/23,3,T-32206,160 cs (~1.5 plt),,fr wk 10/23,HL,,,
10/30/23,10/30/23,4,F-04114,2 pallets (240 cs/plt),,Urgent,HL,,,
10/30/23,10/30/23,5,F-04002,5 pallets (70 cs/plt),,Urgent,HL,,,
10/30/23,10/30/23,6,D-04033,5 PALLETS 3 plts (25 CASES/PALLET),,"overload, 1 plts next week",GC,,,
10/30/23,10/30/23,7,D-03002A,1 PALLET (150 CASES),,,GC,,,
10/30/23,10/30/23,8,M-94306,80 CASES,,,GC,,,
10/30/23,10/30/23,9,A-61030,50 CASES,,,GC,,,
10/30/23,10/30/23,10,F-11077,1 PALLET (48 CASES),,,GC,,,
10/30/23,10/30/23,11,F-11078,1 PALLET(50 CASES),,,GC,,,
10/30/23,10/30/23,12,C-70050,1 PALLET(28 CASES),,,GC,,,
10/30/23,10/30/23,13,D-13220N,1 PALLET(60 CASES),,,GC,,,
10/30/23,10/30/23,14,F-04112,8 pallets 2 plts (240cs/pallet),,"overload, 6 plts next week",SYS,,,
10/30/23,10/30/23,1,D-04033,7 PALLETS (25 CASES/PALLET),,1 plt fr week 10/30,GC,,,
10/30/23,10/30/23,2,F-04112,6 plts + full (240cs/pallet),,fr week 10/30,SYS,,,
10/30/23,10/30/23,3,D-03053,3plts (375cs),,Urgent Lot#3061843,JD,,,
10/30/23,10/30/23,4,D-03055N,70cs,,Urgent Lot#1019148 & Lot#1099867,JD,,,
10/30/23,10/30/23,5,M-70081,60 bx,,fr week 10/23,Xiuzhen,,,
10/30/23,10/30/23,6,D-03062,20cs,,Urgent Lot#0098587,JD,,,
10/30/23,10/30/23,7,A-61260N,24cs (1plt),,Urgent,SYS,,,
10/30/23,10/30/23,8,D-03060,2plts (250cs),,,JD,,,
10/30/23,10/30/23,9,D-03065,1plt (125cs),,,JD,,,
11/6/23,11/6/23,1,D-60011,20 CASES,,,GC,,,
11/6/23,11/6/23,2,D-60023,12 CASES,,,GC,,,
11/6/23,11/6/23,3,F-04117,2 pallets (128cs 240cs/plt),,,HL,,,
11/6/23,11/6/23,4,D-03071,50 cases,,,HL,,,
11/6/23,11/6/23,5,D-03072,50 cases,,,HL,,,
11/6/23,11/6/23,6,F-11077,1 PALLET (48 cases/pallet),,,,,,
11/6/23,11/6/23,7,C-70330,2 PALLETS (45 cases/Pallet),,,,,,
11/6/23,11/6/23,8,D-04032,2 PALLETS (48 cases/Pallet),,,,,,
11/6/23,11/6/23,9,D-04043,10 PALLETS (25 cases/Pallet),,,GC,,,
11/6/23,11/6/23,10,#6175,"AC-M6B, 500 lbs",,,Xiuzhen,,,
11/13/23,11/13/23,1,M-41061,2plts (266cs),,Dating: 7/22/2025,SYS,,,
11/13/23,11/13/23,2,M-41062,4plts (532cs),,(can go seperate),SYS,,,
11/13/23,11/13/23,3,M-41066,1plts (133cs),,,SYS,,,
11/13/23,11/13/23,4,P-RTBAG,"5,000 (25cs)",,,EY,,,
11/13/23,11/13/23,5,P-POPRB,"6,000 (15cs)",,,EY,,,
11/13/23,11/13/23,6,F-04112,2 pallets (240 cs/plt),,Lot 06142024 (urgent),HL,,,
11/13/23,11/13/23,7,F-04005,1 pallet (70cs/plt),,Urgent,HL,,,
11/13/23,11/13/23,8,F-04006,1 pallet (70cs/plt),,Urgent,HL,,,
11/13/23,11/13/23,9,F-04115,3plts (240 cs/plt),,new lot,SYS,,,
11/13/23,11/13/23,10,T-44020N,50 cases ,,,HL,,,
11/13/23,11/13/23,11,Weee return package,1 cs,,,JY,,,
11/20/23,11/20/23,1,F-11076A,1 PALLET (50 CASES),,,GC,,,
11/20/23,11/20/23,2,D-04020,1 PALLET (48 CASES),,,GC,,,
11/20/23,11/20/23,3,J-40152,20 cases,,Urgent,JD,,,
11/20/23,11/20/23,4,F-04211,140cs (2plt),,URGENT,SYS,,,
11/20/23,11/20/23,5,F-04212,140cs (2plt),,URGENT,SYS,,,
11/20/23,11/20/23,6,F-04130,5 pallets (50cs/plt),,Urgent,HL,,,
11/20/23,11/20/23,7,D-04032,2 pallets (36 cases/pallet),,,,,,
11/20/23,11/20/23,8,D-04037,2 pallets (36 cases/pallet),,,,,,
11/20/23,11/20/23,9,D-41986,2 PALLETS(48 CASES/PALLET),,,,,,
11/20/23,11/20/23,10,Demo cups,3 cs (6000 each),,to XiuZhen,AWC,,,
11/20/23,11/20/23,11,POP Calendar,20 cs,,to XiuZhen,BP,,,
11/20/23,11/20/23,12,Credit card machine,1 set,,,EH,,,
11/20/23,11/20/23,13,P-HC-12B,680 each,,"#6192, 1 plt, ready to go",JD,,,
11/20/23,11/20/23,14,P-HC-12C,680 each,,#6192,JD,,,
11/20/23,11/20/23,15,P-HC-12L,680 each,,#6192,JD,,,
11/27/23,11/27/23,1,J-56206,2 PLTS (72cs/plt)*,,07/01/2024,WYL,,,
11/27/23,11/27/23,2,J-56207,2 PLTS (72cs/plt)*,,07/01/2024,WYL,,,
11/27/23,11/27/23,3,J-56208,2 PLTS (72cs/plt)*,,07/01/2024,WYL,,,
11/27/23,11/27/23,4,#6196,6 plts,,Ginseng,Xiu Zhen,,,
11/27/23,11/27/23,5,K-83048,12 Cases*,,,VL,,,
11/27/23,11/27/23,6,T-31545,100 cases,,,HL,,,
11/27/23,11/27/23,7,D-03070,50 cases,,,HL,,,
11/27/23,11/27/23,8,A-61150,(60 cases) 1 Plt,,,VL,,,
11/27/23,11/27/23,9,T-32206,5 pallets (100cs/plt),,Urgent,HL,,,
11/27/23,11/27/23,10,D-04033,7  2 PALLETS (25cs/plt),,can go separate,GC,,,
11/27/23,11/27/23,11,D-04037,2 PALLETS (36cs/plt),,moved to wk 12/4,GC,,,
11/27/23,11/27/23,12,D-04061,3 PALLETS (36cs/plt),,,GC,,,
11/27/23,11/27/23,13,C-70121,1 PALLET  (45 CASES/PALLET),,moved to wk 12/4,GC,,,
12/4/23,12/4/23,1,D-04030,2 PALLETS (48cs/plt?),,,GC,,,
12/4/23,12/4/23,2,Flyers,2 cs,,to Xiu Zhen,AWC,,,
12/4/23,12/4/23,3,D-04033,5 PALLETS (25cs/plt),,fr wk 11/27,GC,,,
12/4/23,12/4/23,4,D-04037,3 PALLETS (36cs/plt),,fr wk 11/27,GC,,,
12/4/23,12/4/23,5,C-70121,1 PALLET  (45 CASES/PALLET),,fr wk 11/27,GC,,,
12/4/23,12/4/23,6,F-04130,3 pallets (50cs/plt),,Urgent,HL,,,
12/4/23,12/4/23,7,A-61250,100cs,,,SYS,,,
12/4/23,12/4/23,8,D-04061,3 PALLETS (36cs/plt),,,GC,,,
12/4/23,12/4/23,9,A-61138,1 PALLET (30 CASES/PALLET),,,,,,
12/4/23,12/4/23,10,C-70050,1 PALLET (28 CASES/PALLET),,,,,,
12/4/23,12/4/23,11,Zess Sample,1 cs,,to Sales Team,JD,,,
12/11/23,12/11/23,1,S-06011,1 PALLET (72cs/plt),,URGENT,GC,,,
12/11/23,12/11/23,2,D-04043,5 pallets (25 cases/pallet),,URGENT,GC,,,
12/11/23,12/11/23,3,F-04114,4plts (240cs/ plt),,URGENT,SYS,,,
12/11/23,12/11/23,4,F-04112,5plts (240cs/plt),,URGENT,SYS,,,
12/11/23,12/11/23,5,F-04117,5plts (240cs/plt),,urgent,SYS,,,
12/11/23,12/11/23,6,D-04037,2 PALLETS (36cs/plt),,ASAP,GC,,,
12/11/23,12/11/23,7,C-70121,1 PALLET (45 CASES/PALLET),,ASAP,GC,,,
12/11/23,12/11/23,8,D-04061,4 PALLETS (36cs/plt),,,GC,,,
12/11/23,12/11/23,9,D-04033,3 PALLETS (25 CASES/PALLET),,,GC,,,
12/11/23,12/11/23,10,D-03055N,1plt (125cases 132cs),,Lot#3112160,JD,,,
12/11/23,12/11/23,11,D-03071,50 cases ,,,HL,,,
12/11/23,12/11/23,12,F-50140,92cases 89 cs,,Urgent Lot#15254,JD,,,
12/18/23,12/18/23,1,#6223,"1 plts, ready for go",,Ginseng & Packaging Materials,Xiu Zhen,,,
12/18/23,12/18/23,2,F-04002,4 pallets (70cs/plt),,Urgent,HL,,,
12/18/23,12/18/23,3,T-32206,5 pallets (64cs/plt),,Urgent,HL,,,
12/18/23,12/18/23,4,A-61012,3 PALLETS(30 CASES/PALLET),,ASAP,GC,,,
12/18/23,12/18/23,5,C-70050,1 PALLET(28 CASES/PALLET),,,GC,,,
12/18/23,12/18/23,6,C-70123,2 PALLETS(45 CASES/PALLET),,,GC,,,
12/18/23,12/18/23,7,C-70430 ,1 PALLET(45 CASES/PALLET),,,GC,,,
12/18/23,12/18/23,8,C-70530,1 PALLET (45 CASES/PALLET),,,GC,,,
12/18/23,12/18/23,9,D-04043,4 PALLETS (25 CASES/PALLET),,ASAP,GC,,,
12/25/23,12/26/23,1,A-61012,3 PALLETS (30 CASES/PALLET),,,GC,,,
12/25/23,12/26/23,2,F-11178A,2 PALLETS (42cs/plt),,,GC,,,
12/25/23,12/26/23,3,D-04043,6 PALLETS (25 CASES/PALLET),,,GC,,,
12/25/23,12/26/23,4,C-70430 ,1 PALLET(45 CASES/PALLET),,deleted per GC,GC,,,
12/25/23,12/26/23,5,C-70530,1 PALLET (45 CASES/PALLET),,,GC,,,
12/25/23,12/26/23,6,D-04033,3 PALLETS (25 CASES/PALLET),,,GC,,,
12/25/23,12/26/23,7,F-04112,5 pallets (240cs/plt),,3 plts moved to wk 1/1,SYS,,,
12/25/23,12/26/23,8,Sample,1 cs,,to Winson,TX,,,
12/25/23,12/26/23,9,D-19206,1 PALLET,,,GC,,,
1/1/24,1/2/24,1,F-04112,3 plt (240cs/plt),,fr wk 12/25,SYS,,,
1/1/24,1/2/24,2,#6241,5 pallets,,READY,SYS,,,
1/1/24,1/2/24,3,D-04036,1 PALLET (48cs/plt),,,GC,,,
1/1/24,1/2/24,4,D-04033,5 PALLETS (25 CASES/PALLET),,,GC,,,
1/1/24,1/2/24,5,D-04043,5 PALLETS (25 CASES/PALLET),,,GC,,,
1/1/24,1/2/24,6,D-04010,4  2 PALLETS  (48 CASES/PALLET),,2 plts moved to wk 1/8,GC,,,
1/1/24,1/2/24,7,C-70123,2 pallets (45 Cases/Pallet),,"overload, moved to wk 1/8",GC,,,
1/1/24,1/2/24,8,D-03055N,1 or 2 pallets,,,HL,,,
1/1/24,1/2/24,9,D-03073,30 cases ,,"overload, moved to wk 1/8",HL,,,
1/1/24,1/2/24,10,J-31034,140 cases,,"URGENT, PO#38552 delivered 1/2",WYL,,,
1/1/24,1/2/24,11,J-31035,60 cases,,"URGENT, PO#38552 delivered 1/2",WYL,,,
1/1/24,1/2/24,10,J-31034,140 cases,,"URGENT, PO#38552 delivered 1/2",WYL,,,
1/1/24,1/2/24,11,J-31035,60 cases,,"URGENT, PO#38552 delivered 1/2",WYL,,,
1/8/24,1/8/24,1,A-61012,3 PALLETS (30 CASES/PALLET),,,GC,,,
1/8/24,1/8/24,2,#6251,"AC23RR, 10 plt",,,BP,,,
1/8/24,1/8/24,3,D-04010,2 PALLETS  (48 CASES/PALLET),,fr wk 1/1,GC,,,
1/8/24,1/8/24,4,C-70123,2 pallets (45 Cases/Pallet),,fr wk 1/1,GC,,,
1/8/24,1/8/24,5,D-03073,30 cases ,,fr wk 1/1,HL,,,
1/8/24,1/8/24,6,#6264,Pkg Materials (25cs),,,LY,,,
1/8/24,1/8/24,7,KLO polo shirt,14 cs,,to Xiu Zhen,AWC,,,
1/15/24,1/15/24,1,J-56206,3 PLTS (72cs/plt),,7/8/24 URGENT,WYL,,,
1/15/24,1/15/24,2,F-04002,2 pallets (70cs/plt),,Urgent,HL,,,
1/15/24,1/15/24,3,F-04114,2 Pallets (240cs/plt),,Urgent,HL,,,
1/15/24,1/15/24,4,#6277,15 cs,,Urgent,LY,,,
1/15/24,1/15/24,5,J-40032,4plts (28cs/plt),,BDD: 7/31/2025,SYS,,,
1/15/24,1/15/24,6,J-40136,5 plts (70cs/plt),,,SYS,,,
1/15/24,1/15/24,7,J-56001,2 PLTS (48cs/plt),,05/12/2024,WYL,,,
1/15/24,1/15/24,8,J-56003,2 PLTS (48cs/plt),,05/12/2024,WYL,,,
1/15/24,1/15/24,9,J-56005,2 PLTS (48cs/plt),,05/12/2024,WYL,,,
1/15/24,1/15/24,10,J-40136,3 plts (70cs/plt),,,SYS,,,
1/15/24,1/15/24,11,J-56007,2 PLTS (40cs/plt),,05/27/2024,WYL,,,
1/15/24,1/15/24,12,J-56008,2 PLTS (40cs/plt),,05/27/2024,WYL,,,
1/15/24,1/15/24,13,J-56203,2 PLTS (80cs/plt),,05/12/2024,WYL,,,
1/15/24,1/15/24,14,J-56204,2 PLTS (80cs/plt),,05/12/2024,WYL,,,
1/15/24,1/15/24,15,J-56207,2 PLTS (72cs/plt),,07/08/2024,WYL,,,
1/15/24,1/15/24,16,J-56208,2 PLTS (72cs/plt),,07/08/2024,WYL,,,
1/15/24,1/15/24,17,D-04043,5 PALLETS (25 cases/pallet),,,GC,,,
1/15/24,1/15/24,18,D-04037,2 PALLETS (36cs/plt),,,GC,,,
1/22/24,1/22/24,1,C-70113,1 PALLET (42cs/plt),,,GC,,,
1/22/24,1/22/24,2,D-04043,10 8 PALLETS (25 cases/pallet),,,GC,,,
1/22/24,1/22/24,3,J-40136,2 plts (70cs/plt),,fr wk 1/15,SYS,,,
1/22/24,1/22/24,4,D-14206,2 PALLETS (136cs/plt),,,GC,,,
1/22/24,1/22/24,5,D-17206,1/2 PALLET 68 CASES,,,GC,,,
1/22/24,1/22/24,6,D-18206,1 PALLET (136 CASES),,,GC,,,
1/22/24,1/22/24,7,D-18106,1/2 PALLET 68 CASES,,,GC,,,
1/22/24,1/22/24,8,D-19206,1 PALLET (136 CASES),,,GC,,,
1/22/24,1/22/24,9,T-42204,50 cases ,,Urgent,HL,,,
1/22/24,1/22/24,10,A-61030,40 cases,,,GC,,,
1/22/24,1/22/24,11,S-06012,20 CASES,,,GC,,,
1/22/24,1/22/24,12,T-32300,30 cases,,,HL,,,
1/22/24,1/22/24,13,Loacker samples,12 cs,,to Xiu Zhen,AWC,,,
1/22/24,1/22/24,14,P-RTKLO,"15,000 (150cs)",,,,,,
1/22/24,1/22/24,13,"200 ea (132cs)""",,to Xiu Zhen,AWC,,,,
1/22/24,1/22/24,15,AG Poster,1 cs,,to Xiu Zhen,AWC,,,
1/29/24,1/29/24,1,D-04043,2 PALLETS (25 cases/pallet),,fr wk 1/22,GC,,,
1/29/24,1/29/24,2,F-04112,4 plts (240cs/plt),,"Can go sepreate, 4 plts moved to wk 2/5",SYS,,,
1/29/24,1/29/24,3,P-RTKLO,"1,800 ea (18cs)*",,"fr wk 1/22, to Xiu Zhen",AWC,,,
1/29/24,1/29/24,4,F-04001,8 pallets (560cs),,,SYS,,,
1/29/24,1/29/24,5,D-03071,27 case ,,,HL,,,
1/29/24,1/29/24,6,D-04033,4 PALLETS (25 CASES/PALLET),,4 plts moved to wk 2/5,GC,,,
1/29/24,1/29/24,7,C-70123,2 PALLETS (45 CASES/PALLET),,,,,,
1/29/24,1/29/24,8,C-70330,1 PALLET (45 CASES/PALLET),,,,,,
1/29/24,1/29/24,9,D-18206,1 PALLET (136 CASES/PALLET),,,GC,,,
2/5/24,2/5/24,1,F-04112,4 plts (240cs/plt),,fr wk 1/29,SYS,,,
2/5/24,2/5/24,2,D-04033,4 plts (25 CASES/PALLET),,fr wk 1/29,GC,,,
2/5/24,2/5/24,3,S-06011,1 PALLET (64 CASES/PALLET)*,,,GC,,,
2/5/24,2/5/24,4,D-04024,4 Pallets (36 cases/pallet),,NEW PRODUCT (PO#38789),GC,,,
2/5/24,2/5/24,5,J-40135N,1 PLT (60cs/plt)*,,EXP: 09/01/2024,WYL,,,
2/5/24,2/5/24,6,#6295,1 plt,,"AG & Pkg materials, ready",LY,,,
2/5/24,2/5/24,7,C-70330,2 PALLETS (45 CASES/PALLET),,,GC,,,
2/5/24,2/5/24,8,C-70430,1 PALLET (45 CASES/PALLET),,,GC,,,
2/5/24,2/5/24,9,D-14206,4 PALLETS (136 CASES/PALLET),,CAN TRANSFER 2 PALLETS FIRST IF NO SPACE,GC,,,
2/5/24,2/5/24,10,Back Support Belts,3 ea,,to Sun,PKT,,,
2/12/24,2/12/24,1,A-61239,8cs*,,,SYS,,,
2/12/24,2/12/24,2,D-03009,1PLT (150cs/plt)*,,date: 2/28/2027,SYS,,,
2/12/24,2/12/24,3,D-04032,2 PALLETS (36cs/plt),,,GC,,,
2/12/24,2/12/24,4,D-13106,1 PALLET (136cs/plt),,,GC,,,
2/12/24,2/12/24,5,D-18206,2 PALLETS (136cs/plt),,,GC,,,
2/12/24,2/12/24,6,D-14206,2 PALLETS (136cs/plt),,,GC,,,
2/12/24,2/12/24,7,D-02030,50 CASES*,,,GC,,,
2/12/24,2/12/24,8,F-11076A,20 CASES*,,,GC,,,
2/12/24,2/12/24,9,F-11148A,1 PALLET (40cs/plt)*,,,GC,,,
2/12/24,2/12/24,10,A-62030,5 CASES*,,,GC,,,
2/12/24,2/12/24,11,F-04001,3 pallets (70cs/plt),,Urgent,HL,,,
2/12/24,2/12/24,12,F-04002,3 pallets (70cs/plt),,Urgent,HL,,,
2/19/24,2/20/24,1,C-70020,1 PALLET (42 cs/plt)*,,,GC,,,
2/19/24,2/20/24,2,C-70021,2 PALLETS (42 cs/plt),,,GC,,,
2/19/24,2/20/24,3,A-62030,50 CASES*,,,GC,,,
2/19/24,2/20/24,4,D-17206,50 CASES,,,GC,,,
2/19/24,2/20/24,5,A-61260N,2 pallets (48cs)*,,"urgent, lot 3122253, exp 2/28/29",SYS,,,
2/26/24,2/26/24,1,K-83048,1 Pallet (30 cs/plt)*,,can wait next week,VL,,,
2/26/24,2/26/24,2,D-17106,2 PALLETS (136cs/plt),,PO#38760 2/26 ARRIVED,GC,,,
2/26/24,2/26/24,3,D-03053,1 plts (132cs),,Urgent,JD,,,
3/4/24,3/4/24,1,T-42208,20 cases*,,,HL,,,
3/4/24,3/4/24,2,D-04034,10 PALLETS (20 CS/PALLET),,NEW PRODUCT PO#38788 2/29 ARRIVED,GC,,,
3/4/24,3/4/24,3,D-04010,1 PALLET (48cs/plt),,,GC,,,
3/4/24,3/4/24,4,D-03012,150 100 cases*,,,HL,,,
3/4/24,3/4/24,5,D-04033,4 PALLETS (25 CS/PALLET)*,,,GC,,,
3/11/24,3/11/24,1,F-00502,17cs*,,urgent,JD,,,
3/11/24,3/11/24,2,F-00504,17cs*,,urgent,JD,,,
3/11/24,3/11/24,3,F-00560,100cs,,urgent,JD,,,
3/11/24,3/11/24,4,F-00564,50cs,,urgent,JD,,,
3/11/24,3/11/24,5,F-00574,150cs,,urgent,JD,,,
3/11/24,3/11/24,6,F-00575,100cs,,urgent,JD,,,
3/11/24,3/11/24,7,F-04001,6 pallets (80 cs/plt),,Urgent,HL,,,
3/11/24,3/11/24,8,M-41066,2 Pallets (133 cs/pallet)*,,,VL,,,
3/11/24,3/11/24,9,F-04112,5 pallets (240cs/plt)(master 40cs/plt),,Urgent,HL,,,
3/11/24,3/11/24,10,F-04002,4 pallets (80 cs/plt),,Urgent,HL,,,
3/11/24,3/11/24,11,D-04024,1 pallet (36 cs/pallet)*,,,GC,,,
3/11/24,3/11/24,12,P-SPTIS,10cs*,,,IC,,,
3/11/24,3/11/24,13,A-61235T,10cs*,,,SYS,,,
3/11/24,3/11/24,14,D-04043,3 PALLETS (25 CS/PALLET),,wait week 3/18,GC,,,
3/11/24,3/11/24,15,C-70121,2 PALLETS (45 CS/PALLET),,,,,,
3/11/24,3/11/24,16,D-15106 ,2 PALLETS (136 CS/PALLET),,,,,,
3/11/24,3/11/24,17,D-17106,2 PALLETS (136 CS/PALLET),,wait week 3/18,GC,,,
3/18/24,3/18/24,1,D-04034,6 PALLETS (25 CS/PALLET)*,,NEW PRODUCT,GC,,,
3/18/24,3/18/24,2,F-04001,1plt (80cs/plt),,,SYS,,,
